44224,2022-11-16,United Arab Emirates,Argentina,0,5,Friendly
44225,2022-11-16,Uzbekistan,Kazakhstan,2,0,Friendly
44226,2022-11-16,Lithuania,Iceland,0,0,Baltic Cup
44227,2022-11-16,Latvia,Estonia,1,1,Baltic Cup
44228,2022-11-17,Angola,Botswana,1,0,Friendly
44229,2022-11-17,Gabon,Guinea-Bissau,3,1,Friendly
44230,2022-11-17,Israel,Zambia,4,2,Friendly
44231,2022-11-17,Japan,Canada,1,2,Friendly
44232,2022-11-17,Jordan,Spain,1,3,Friendly
44233,2022-11-17,Luxembourg,Hungary,2,2,Friendly
44234,2022-11-17,Malta,Greece,2,2,Friendly
44235,2022-11-17,Montenegro,Slovakia,2,2,Friendly
44236,2022-11-17,Morocco,Georgia,3,0,Friendly
44237,2022-11-17,Niger,Libya,2,3,Friendly
44238,2022-11-17,North Macedonia,Finland,1,1,Friendly
44239,2022-11-17,Portugal,Nigeria,4,0,Friendly
44240,2022-11-17,Republic of Ireland,Norway,1,2,Friendly
44241,2022-11-17,Romania,Slovenia,1,2,Friendly
44242,2022-11-17,Rwanda,Sudan,0,0,Friendly
44243,2022-11-17,South Africa,Mozambique,2,1,Friendly
44244,2022-11-17,Saint Lucia,San Marino,1,1,Friendly
44245,2022-11-17,Switzerland,Ghana,0,2,Friendly
44246,2022-11-17,Syria,Belarus,0,1,Friendly
44247,2022-11-17,Tajikistan,Russia,0,0,Friendly
44248,2022-11-18,Bahrain,Serbia,1,5,Friendly
44249,2022-11-18,Cameroon,Panama,1,1,Friendly
44250,2022-11-18,Dominican Republic,Cuba,1,1,Friendly
44251,2022-11-18,Egypt,Belgium,2,1,Friendly
44252,2022-11-19,Albania,Armenia,2,0,Friendly
44253,2022-11-19,Colombia,Paraguay,2,0,Friendly
44254,2022-11-19,Gibraltar,Andorra,1,0,Friendly
44255,2022-11-19,Guatemala,Nicaragua,3,1,Friendly
44256,2022-11-19,Ivory Coast,Burkina Faso,1,2,Friendly
44257,2022-11-19,Kosovo,Faroe Islands,1,1,Friendly
44258,2022-11-19,Kuwait,Lebanon,2,0,Friendly
44259,2022-11-19,Peru,Bolivia,1,0,Friendly
44260,2022-11-19,Rwanda,Sudan,1,0,Friendly
44261,2022-11-19,Sweden,Algeria,2,0,Friendly
44262,2022-11-19,Turkey,Czech Republic,2,1,Friendly
44263,2022-11-19,United Arab Emirates,Kazakhstan,2,1,Friendly
44264,2022-11-19,Estonia,Lithuania,2,0,Baltic Cup
44265,2022-11-19,Latvia,Iceland,1,1,Baltic Cup
44266,2022-11-20,Austria,Italy,2,0,Friendly
44267,2022-11-20,Gambia,Guinea-Bissau,0,0,Friendly
44268,2022-11-20,Hungary,Greece,2,1,Friendly
44269,2022-11-20,Israel,Cyprus,2,3,Friendly
44270,2022-11-20,Luxembourg,Bulgaria,0,0,Friendly
44271,2022-11-20,Malta,Republic of Ireland,0,1,Friendly
44272,2022-11-20,Moldova,Romania,0,5,Friendly
44273,2022-11-20,Niger,Gabon,1,3,Friendly
44274,2022-11-20,North Macedonia,Azerbaijan,1,3,Friendly
44275,2022-11-20,Norway,Finland,1,1,Friendly
44276,2022-11-20,Oman,Belarus,2,0,Friendly
44277,2022-11-20,Slovakia,Chile,0,0,Friendly
44278,2022-11-20,Slovenia,Montenegro,1,0,Friendly
44279,2022-11-20,South Africa,Angola,1,1,Friendly
44280,2022-11-20,Saint Lucia,San Marino,1,0,Friendly
44281,2022-11-20,Syria,Venezuela,1,2,Friendly
44282,2022-11-20,Uzbekistan,Russia,0,0,Friendly
44283,2022-11-20,Qatar,Ecuador,0,2,FIFA World Cup
44284,2022-11-21,Senegal,Netherlands,0,2,FIFA World Cup
44285,2022-11-21,England,Iran,6,2,FIFA World Cup
44286,2022-11-21,United States,Wales,1,1,FIFA World Cup
44287,2022-11-22,Argentina,Saudi Arabia,1,2,FIFA World Cup
44288,2022-11-22,Mexico,Poland,0,0,FIFA World Cup
44289,2022-11-22,Denmark,Tunisia,0,0,FIFA World Cup
44290,2022-11-22,France,Australia,4,1,FIFA World Cup
44291,2022-11-23,Germany,Japan,1,2,FIFA World Cup
44292,2022-11-23,Spain,Costa Rica,7,0,FIFA World Cup
44293,2022-11-23,Morocco,Croatia,0,0,FIFA World Cup
44294,2022-11-23,Belgium,Canada,1,0,FIFA World Cup
44295,2022-11-24,Switzerland,Cameroon,1,0,FIFA World Cup
44296,2022-11-24,Brazil,Serbia,2,0,FIFA World Cup
44297,2022-11-24,Uruguay,South Korea,0,0,FIFA World Cup
44298,2022-11-24,Portugal,Ghana,3,2,FIFA World Cup
44299,2022-11-25,Qatar,Senegal,1,3,FIFA World Cup
44300,2022-11-25,Netherlands,Ecuador,1,1,FIFA World Cup
44301,2022-11-25,Wales,Iran,0,2,FIFA World Cup
44302,2022-11-25,England,United States,0,0,FIFA World Cup
44303,2022-11-26,Poland,Saudi Arabia,2,0,FIFA World Cup
44304,2022-11-26,Argentina,Mexico,2,0,FIFA World Cup
44305,2022-11-26,Tunisia,Australia,0,1,FIFA World Cup
44306,2022-11-26,France,Denmark,2,1,FIFA World Cup
44307,2022-11-27,Japan,Costa Rica,0,1,FIFA World Cup
44308,2022-11-27,Spain,Germany,1,1,FIFA World Cup
44309,2022-11-27,Belgium,Morocco,0,2,FIFA World Cup
44310,2022-11-27,Croatia,Canada,4,1,FIFA World Cup
44311,2022-11-28,Cameroon,Serbia,3,3,FIFA World Cup
44312,2022-11-28,Brazil,Switzerland,1,0,FIFA World Cup
44313,2022-11-28,South Korea,Ghana,2,3,FIFA World Cup
44314,2022-11-28,Portugal,Uruguay,2,0,FIFA World Cup
44315,2022-11-29,Ecuador,Senegal,1,2,FIFA World Cup
44316,2022-11-29,Qatar,Netherlands,0,2,FIFA World Cup
44317,2022-11-29,Wales,England,0,3,FIFA World Cup
44318,2022-11-29,Iran,United States,0,1,FIFA World Cup
44319,2022-11-30,Poland,Argentina,0,2,FIFA World Cup
44320,2022-11-30,Saudi Arabia,Mexico,1,2,FIFA World Cup
44321,2022-11-30,Australia,Denmark,1,0,FIFA World Cup
44322,2022-11-30,Tunisia,France,1,0,FIFA World Cup
44323,2022-12-01,Japan,Spain,2,1,FIFA World Cup
44324,2022-12-01,Costa Rica,Germany,2,4,FIFA World Cup
44325,2022-12-01,Croatia,Belgium,0,0,FIFA World Cup
44326,2022-12-01,Canada,Morocco,1,2,FIFA World Cup
44327,2022-12-02,Serbia,Switzerland,2,3,FIFA World Cup
44328,2022-12-02,Cameroon,Brazil,1,0,FIFA World Cup
44329,2022-12-02,Ghana,Uruguay,0,2,FIFA World Cup
44330,2022-12-02,South Korea,Portugal,2,1,FIFA World Cup
44331,2022-12-03,Netherlands,United States,3,1,FIFA World Cup
44332,2022-12-03,Argentina,Australia,2,1,FIFA World Cup
44333,2022-12-04,France,Poland,3,1,FIFA World Cup
44334,2022-12-04,England,Senegal,3,0,FIFA World Cup
44335,2022-12-05,Japan,Croatia,1,1,FIFA World Cup
44336,2022-12-05,Brazil,South Korea,4,1,FIFA World Cup
44337,2022-12-06,Morocco,Spain,0,0,FIFA World Cup
44338,2022-12-06,Portugal,Switzerland,6,1,FIFA World Cup
44339,2022-12-09,Croatia,Brazil,1,1,FIFA World Cup
44340,2022-12-09,Netherlands,Argentina,2,2,FIFA World Cup
44341,2022-12-09,Malaysia,Cambodia,4,0,Friendly
44342,2022-12-10,Morocco,Portugal,1,0,FIFA World Cup
44343,2022-12-10,England,France,1,2,FIFA World Cup
44344,2022-12-11,Thailand,Myanmar,6,0,Friendly
44345,2022-12-13,Argentina,Croatia,3,0,FIFA World Cup
44346,2022-12-14,France,Morocco,2,0,FIFA World Cup
44347,2022-12-14,Malaysia,Maldives,3,0,Friendly
44348,2022-12-14,Thailand,Taiwan,0,1,Friendly
44349,2022-12-14,Vietnam,Philippines,1,0,Friendly
44350,2022-12-17,Croatia,Morocco,2,1,FIFA World Cup
44351,2022-12-17,Singapore,Maldives,3,1,Friendly
44352,2022-12-18,Argentina,France,3,3,FIFA World Cup
