1016,opel,astra,gen-h-2004-2013,2005,169000,1598,Gasoline,Legnica,Dolnośląskie,11700
91387,hyundai,i30,gen-i-2007-2012,2009,209000,1582,Diesel,Rawa Mazowiecka,Łódzkie,15900
40397,volkswagen,passat,gen-b6-2005-2010,2007,347000,1984,Gasoline,Nowy Sącz,Małopolskie,21900
94663,kia,ceed,gen-i-2006-2012,2011,114000,1396,Gasoline,Szczecin,Zachodniopomorskie,23900
11534,opel,vivaro,,2016,69000,1598,Diesel,Warszawa,Mazowieckie,89000
32606,bmw,x1,gen-e84-2009-2015,2011,214800,1997,Gasoline,Zwoleń,Mazowieckie,51700
99299,mazda,6,gen-iii-2012-6,2017,108000,1998,Gasoline,Włocławek,Kujawsko-pomorskie,78900
92093,hyundai,ix35,,2011,77328,1591,Gasoline,Gałków Duży,Łódzkie,47900
37065,volkswagen,golf,gen-vi-2008-2013,2010,179207,1390,Gasoline,Żary,Lubuskie,22999
65697,renault,kangoo,gen-ii-2008-,2012,268123,1461,Diesel,Zwoleń,Mazowieckie,22900
71211,toyota,avensis,gen-iii-2009,2015,81921,1598,Diesel,Piaseczno,Mazowieckie,55000
72409,toyota,corolla,gen-e21-2019,2019,30900,1598,LPG,Swarzędz,Wielkopolskie,79000
45758,volkswagen,up,,2018,67442,999,CNG,Gdańsk,Pomorskie,35670
9692,opel,meriva,gen-ii-2010,2014,63000,1364,Gasoline,Niechanowo,Wielkopolskie,35900
40757,volkswagen,passat,gen-b7-2010-2014,2013,238000,1968,Diesel,Skulsk,Wielkopolskie,38600
52995,ford,mondeo,gen-mk4-2007-2014,2009,260000,1999,Gasoline,Zielona Góra,Lubuskie,28900
78953,skoda,rapid,,2016,250000,1197,LPG,Łuków,Lubelskie,29900
109109,peugeot,2008,,2015,46284,1199,Gasoline,Morzyczyn,Zachodniopomorskie,49900
77189,skoda,octavia,gen-ii-2004-2013,2009,185000,1598,Diesel,Lublin,Lubelskie,25700
66557,renault,megane,gen-ii-2002-2008,2006,269800,1998,LPG,Kraków,Małopolskie,12900
19457,audi,a6,gen-c7-2011,2013,169000,1984,Gasoline,Olsztyn,Warmińsko-mazurskie,56500
89475,honda,civic,gen-viii-2006-2011,2007,199436,1339,Gasoline,Piaseczno,Mazowieckie,18000
69479,renault,twingo,gen-ii-2007-2014-twingo,2008,136000,1149,Gasoline,Przysucha,Mazowieckie,11900
67121,renault,megane,gen-iii-2008-2016,2010,145000,1598,Gasoline,Margonin,Wielkopolskie,18700
92067,hyundai,ix35,,2014,101102,1685,Diesel,Lublin,Lubelskie,51900
35920,volkswagen,cc,,2013,194532,1968,Diesel,Nowy Sącz,Małopolskie,54700
80077,skoda,superb,gen-iii-2015,2016,174520,1968,Diesel,Łódź,Łódzkie,66900
106530,peugeot,208,,2014,108000,1598,Gasoline,Warszawa,Mazowieckie,47900
110510,peugeot,partner,gen-ii-2008-partner,2016,152472,1560,Diesel,Złotniki,Wielkopolskie,43900
17159,audi,a4,gen-b5-1995-2001,1998,305000,1595,LPG,Zgorzelec,Dolnośląskie,4900
48555,ford,focus,gen-mk2-2004-2011,2010,297800,1997,Diesel,Niemstów,Dolnośląskie,16900
23483,audi,rs6,,2015,197400,3993,Gasoline,Pawłowice,Śląskie,249900
68148,renault,modus,,2005,162000,1149,Gasoline,Piła,Wielkopolskie,9900
23897,audi,tt,gen-8j-2006-2013,2007,217000,2000,Gasoline,Zabrze,Śląskie,36900
76552,skoda,karoq,,2020,12940,1498,Gasoline,Wieliczka,Małopolskie,115000
43001,volkswagen,scirocco,,2009,132345,1390,Gasoline,Poznań,Wielkopolskie,26999
73969,toyota,yaris,gen-iii-2011,2012,114000,998,Gasoline,Kłodzko,Dolnośląskie,28900
108557,peugeot,508,,2014,141937,1997,Diesel,Deszczno,Lubuskie,59900
108859,peugeot,508,,2012,380000,1997,Diesel,Kraków,Małopolskie,25900
8792,opel,insignia,gen-b-2017,2018,173000,1598,Diesel,Płock,Mazowieckie,67000
10627,opel,mokka,,2016,130079,1598,Diesel,Katowice,Śląskie,52900
87313,fiat,tipo,gen-ii-2016,2021,1,999,Gasoline,Lublin,Lubelskie,69700
80038,skoda,superb,gen-iii-2015,2021,5,1395,Hybrid,Łódź,Łódzkie,212900
96276,kia,sportage,gen-iii-2010-2015,2014,189880,1685,Diesel,Modliborzyce,Lubelskie,52900
41606,volkswagen,passat,gen-b8-2014,2015,88000,1968,Diesel,Warszawa,Mazowieckie,77000
3890,opel,combo,gen-d-2011,2017,101800,1248,Diesel,Legnica,Dolnośląskie,44990
69092,renault,talisman,,2018,212000,1598,Diesel,Warszawa,Mazowieckie,54900
11394,opel,vectra,gen-c-2002-2008,2004,234000,2198,Gasoline,Szamotuły,Wielkopolskie,4900
116216,volvo,xc-60,gen-i-2008-2017,2010,340000,2400,Diesel,Wrocław,Dolnośląskie,42000
31551,bmw,seria-5,gen-g30-2017,2019,91200,1995,Diesel,Gdańsk,Pomorskie,179900
66803,renault,megane,gen-iii-2008-2016,2010,178554,1461,Diesel,Rybnik,Śląskie,4800
56886,mercedes-benz,glc-klasa,,2022,4,1950,Diesel,Warszawa,Mazowieckie,253800
67435,renault,megane,gen-iv-2016,2020,13632,1332,Gasoline,Łódź,Łódzkie,72500
35773,volkswagen,california,,2022,5,1968,Diesel,Piaseczno,Mazowieckie,241900
84654,citroen,xsara-picasso,,2006,271000,1560,Diesel,Rzeszów,Podkarpackie,6250
65725,renault,kangoo,gen-iv-2013-kangoo,2017,174000,1197,Gasoline,Zamość,Lubelskie,37900
59150,mercedes-benz,c-klasa,gen-w204-2007-2014,2008,257000,1796,Gasoline,Ostrowiec Świętokrzyski,Świętokrzyskie,28500
2747,opel,astra,gen-j-2009-2015,2017,148566,1598,Diesel,Celiny,Świętokrzyskie,42927
18431,audi,a6,gen-c6-2004-2011,2005,248000,2967,Diesel,Radom,Mazowieckie,28900
84478,citroen,ds4,,2012,135000,1560,Diesel,Sulmierzyce,Wielkopolskie,32900
25658,bmw,seria-2,,2021,6,1995,Diesel,Gliwice,Śląskie,180000
106970,peugeot,307,,2001,310000,1997,Gasoline,Hornówek,Mazowieckie,3950
93016,hyundai,tucson,gen-ii-2015,2017,82698,1685,Diesel,Warszawa,Mazowieckie,90900
71932,toyota,camry,,2020,27659,2487,Hybrid,Świlcza,Podkarpackie,136900
28693,bmw,seria-3,gen-g20-2019,2021,20,1995,Diesel,Mikołów,Śląskie,187400
85305,fiat,500l,,2013,103000,1598,Diesel,Gołuchowice,Małopolskie,34900
53707,ford,mondeo,gen-mk5-2014,2015,109670,1499,Gasoline,Baranowo,Wielkopolskie,63700
83104,citroen,c4-picasso,gen-i-2006-2013-c4-picasso,2010,151000,1598,Gasoline,Goleniów,Zachodniopomorskie,17900
104724,nissan,qashqai,gen-ii-2013,2015,100766,1197,Gasoline,Warszawa,Mazowieckie,66900
103355,nissan,micra,gen-k13-2010,2017,101988,1198,Gasoline,Kraków,Małopolskie,34900
5311,opel,corsa,gen-e-2014,2019,57300,1400,LPG,Myślenice,Małopolskie,49900
67969,renault,megane,gen-iv-2016,2021,11,1461,Diesel,Warszawa,Mazowieckie,101700
64925,renault,espace,gen-v-2015,2018,166000,1598,Diesel,Białogard,Zachodniopomorskie,83990
62955,renault,captur,,2017,20300,898,Gasoline,Szamotuły,Wielkopolskie,49900
59735,mercedes-benz,c-klasa,gen-w205-2014,2017,50090,1991,Gasoline,Ruda Śląska,Śląskie,137900
769,opel,astra,gen-h-2004-2013,2008,121650,1796,Gasoline,Babimost,Lubuskie,13500
64820,renault,espace,gen-iv-2003-2014,2005,189000,1998,Gasoline,Śmigiel,Wielkopolskie,8900
67221,renault,megane,gen-iii-2008-2016,2010,121620,1397,Gasoline,Poznań,Wielkopolskie,26000
41090,volkswagen,passat,gen-b8-2014,2022,5,1968,Diesel,Łódź,Łódzkie,175700
16023,audi,a4,gen-b8-2007-2015,2015,175000,1968,Diesel,Błażowa,Podkarpackie,62600
60263,mercedes-benz,e-klasa,gen-w211-2002-2009,2006,276392,2148,Diesel,Giżycko,Warmińsko-mazurskie,19900
44131,volkswagen,tiguan,gen-ii-2016-tiguan,2021,1,1498,Gasoline,Gdańsk,Pomorskie,169900
112727,seat,leon,gen-iii-2012,2020,43000,1498,Gasoline,Tarnowskie Góry,Śląskie,79999
87498,fiat,tipo,gen-ii-2016,2017,235000,1598,Diesel,Krosno,Podkarpackie,39900
37194,volkswagen,golf,gen-vi-2008-2013,2010,265000,1598,Diesel,Kraków,Małopolskie,26000
82386,citroen,c3-picasso,,2009,120000,1397,LPG,Ząbki,Mazowieckie,26400
6265,opel,insignia,gen-a-2008-2017,2010,122000,2792,Gasoline,Kożuchów,Lubuskie,39999
54886,ford,s-max,gen-i-2006-2015,2006,217000,1997,Diesel,Zielona Góra,Lubuskie,18999
76820,skoda,kodiaq,,2018,79667,1395,Gasoline,Łódź,Łódzkie,134900
110268,peugeot,5008,gen-i-2009-2017,2009,201365,1600,Gasoline,Chmielnik,Świętokrzyskie,22900
103694,nissan,note,gen-i-2005-2013,2007,123501,1386,Gasoline,Bielany Wrocławskie,Dolnośląskie,15500
860,opel,astra,gen-h-2004-2013,2005,250000,1686,Diesel,Katowice,Śląskie,5800
15795,audi,a4,gen-b8-2007-2015,2013,113100,1798,Gasoline,Leszno,Wielkopolskie,40900
